s,L,o_s,o_r,g,G
518593,1.470980000000000e-05,4.647211111111107e-06,4.589533333333321e-06,1.300337103673227e-05,1.218696520684701e-11
518625,1.470980000000000e-05,4.745177777777779e-06,4.588511111111112e-06,1.300337103673227e-05,1.218696520684701e-11
518657,1.470980000000000e-05,4.669444444444442e-06,4.680366666666657e-06,1.300337103673227e-05,1.218696520684701e-11
518689,1.470980000000000e-05,4.678488888888897e-06,4.575977777777769e-06,1.300337103673227e-05,1.218696520684701e-11
518721,1.470980000000000e-05,4.664666666666663e-06,4.629977777777776e-06,1.300337103673227e-05,1.218696520684701e-11
518753,1.470980000000000e-05,4.646999999999984e-06,4.603022222222220e-06,1.300337103673227e-05,1.218696520684701e-11
518785,1.470980000000000e-05,4.669933333333327e-06,4.591666666666659e-06,1.300337103673227e-05,1.218696520684701e-11
518817,1.470980000000000e-05,4.698144444444457e-06,4.614211111111106e-06,1.300337103673227e-05,1.218696520684701e-11
518849,1.470980000000000e-05,4.713077777777783e-06,4.530844444444453e-06,1.300337103673227e-05,1.218696520684701e-11
518881,1.470980000000000e-05,4.615266666666676e-06,4.577255555555561e-06,1.300337103673227e-05,1.218696520684701e-11
518913,1.470980000000000e-05,4.636877777777778e-06,4.588522222222215e-06,1.300337103673227e-05,1.218696520684701e-11
518945,1.470980000000000e-05,4.670533333333329e-06,4.559011111111111e-06,1.300337103673227e-05,1.218696520684701e-11
518977,1.470980000000000e-05,4.692299999999996e-06,4.571944444444446e-06,1.300337103673227e-05,1.218696520684701e-11
519009,1.470980000000000e-05,4.668811111111128e-06,4.631200000000006e-06,1.300337103673227e-05,1.218696520684701e-11
519041,1.470980000000000e-05,4.700033333333332e-06,4.667188888888903e-06,1.300337103673227e-05,1.218696520684701e-11
519073,1.470980000000000e-05,4.685922222222227e-06,4.615566666666666e-06,1.300337103673227e-05,1.218696520684701e-11
519105,1.470980000000000e-05,4.683766666666671e-06,4.588388888888896e-06,1.300337103673227e-05,1.218696520684701e-11
519137,1.470980000000000e-05,4.656822222222210e-06,4.577811111111114e-06,1.300337103673227e-05,1.218696520684701e-11
519169,1.470980000000000e-05,4.651988888888887e-06,4.591655555555556e-06,1.300337103673227e-05,1.218696520684701e-11
519201,1.470980000000000e-05,4.626555555555558e-06,4.563699999999997e-06,1.300337103673227e-05,1.218696520684701e-11
519233,1.470980000000000e-05,4.616944444444442e-06,4.579211111111109e-06,1.300337103673227e-05,1.218696520684701e-11
519265,1.470980000000000e-05,4.624544444444445e-06,4.575500000000009e-06,1.300337103673227e-05,1.218696520684701e-11
519297,1.470980000000000e-05,4.732177777777777e-06,4.548500000000006e-06,1.300337103673227e-05,1.218696520684701e-11
519329,1.470980000000000e-05,4.644511111111108e-06,4.578488888888905e-06,1.300337103673227e-05,1.218696520684701e-11
519361,1.470980000000000e-05,4.693188888888896e-06,4.605466666666667e-06,1.300337103673227e-05,1.218696520684701e-11
519393,1.470980000000000e-05,4.657555555555545e-06,4.598300000000002e-06,1.300337103673227e-05,1.218696520684701e-11
519425,1.470980000000000e-05,4.738655555555540e-06,4.647122222222224e-06,1.300337103673227e-05,1.218696520684701e-11
519457,1.470980000000000e-05,4.725811111111117e-06,4.591000000000007e-06,1.300337103673227e-05,1.218696520684701e-11
519489,1.470980000000000e-05,4.714255555555554e-06,4.659277777777781e-06,1.300337103673227e-05,1.218696520684701e-11
519521,1.470980000000000e-05,4.632422222222211e-06,4.566866666666659e-06,1.300337103673227e-05,1.218696520684701e-11
519553,1.470980000000000e-05,4.652300000000003e-06,4.573488888888887e-06,1.300337103673227e-05,1.218696520684701e-11
519585,1.470980000000000e-05,4.617044444444449e-06,4.578855555555552e-06,1.300337103673227e-05,1.218696520684701e-11
519617,1.470980000000000e-05,4.596966666666657e-06,4.567811111111100e-06,1.300337103673227e-05,1.218696520684701e-11
519649,1.470980000000000e-05,4.627066666666675e-06,4.581011111111108e-06,1.300337103673227e-05,1.218696520684701e-11
519681,1.470980000000000e-05,4.653555555555563e-06,4.579077777777778e-06,1.300337103673227e-05,1.218696520684701e-11
519713,1.470980000000000e-05,4.709077777777774e-06,4.564299999999996e-06,1.300337103673227e-05,1.218696520684701e-11
519745,1.470980000000000e-05,4.678277777777774e-06,4.619711111111102e-06,1.300337103673227e-05,1.218696520684701e-11
519777,1.470980000000000e-05,4.733311111111113e-06,4.594333333333332e-06,1.300337103673227e-05,1.218696520684701e-11
519809,1.470980000000000e-05,4.697422222222218e-06,4.644011111111112e-06,1.300337103673227e-05,1.218696520684701e-11
519841,1.470980000000000e-05,4.621266666666662e-06,4.609144444444446e-06,1.300337103673227e-05,1.218696520684701e-11
519873,1.470980000000000e-05,4.676944444444438e-06,4.606666666666667e-06,1.300337103673227e-05,1.218696520684701e-11
519905,1.470980000000000e-05,4.662911111111108e-06,4.565866666666667e-06,1.300337103673227e-05,1.218696520684701e-11
519937,1.470980000000000e-05,4.608466666666675e-06,4.599388888888876e-06,1.300337103673227e-05,1.218696520684701e-11
519969,1.470980000000000e-05,4.642266666666668e-06,4.568111111111119e-06,1.300337103673227e-05,1.218696520684701e-11
520001,1.470980000000000e-05,4.657299999999987e-06,4.573077777777780e-06,1.300337103673227e-05,1.218696520684701e-11
520033,1.470980000000000e-05,4.638700000000014e-06,4.557777777777779e-06,1.300337103673227e-05,1.218696520684701e-11
520065,1.470980000000000e-05,4.650688888888890e-06,4.575977777777781e-06,1.300337103673227e-05,1.218696520684701e-11
520097,1.470980000000000e-05,4.690133333333331e-06,4.562666666666673e-06,1.300337103673227e-05,1.218696520684701e-11
520129,1.470980000000000e-05,4.668055555555561e-06,4.607255555555564e-06,1.300337103673227e-05,1.218696520684701e-11
520161,1.470980000000000e-05,4.719522222222219e-06,4.599522222222219e-06,1.300337103673227e-05,1.218696520684701e-11
520193,1.470980000000000e-05,4.677866666666665e-06,4.606955555555558e-06,1.300337103673227e-05,1.218696520684701e-11
520225,1.470980000000000e-05,4.685022222222231e-06,4.607666666666670e-06,1.300337103673227e-05,1.218696520684701e-11
520257,1.470980000000000e-05,4.614111111111109e-06,4.588600000000007e-06,1.300337103673227e-05,1.218696520684701e-11
520289,1.470980000000000e-05,4.640244444444432e-06,4.565988888888895e-06,1.300337103673227e-05,1.218696520684701e-11
520321,1.470980000000000e-05,4.664644444444459e-06,4.539366666666666e-06,1.300337103673227e-05,1.218696520684701e-11
520353,1.470980000000000e-05,4.655122222222227e-06,4.587888888888894e-06,1.300337103673227e-05,1.218696520684701e-11
520385,1.470980000000000e-05,4.624777777777772e-06,4.565011111111109e-06,1.300337103673227e-05,1.218696520684701e-11
520417,1.470980000000000e-05,4.673488888888886e-06,4.540599999999999e-06,1.300337103673227e-05,1.218696520684701e-11
520449,1.470980000000000e-05,4.680533333333324e-06,4.569688888888892e-06,1.300337103673227e-05,1.218696520684701e-11
520481,1.470980000000000e-05,4.680788888888882e-06,4.601177777777773e-06,1.300337103673227e-05,1.218696520684701e-11
520513,1.470980000000000e-05,4.687277777777781e-06,4.592177777777764e-06,1.300337103673227e-05,1.218696520684701e-11
520545,1.470980000000000e-05,4.665699999999992e-06,4.565566666666661e-06,1.300337103673227e-05,1.218696520684701e-11
520577,1.470980000000000e-05,4.691344444444456e-06,4.598422222222229e-06,1.300337103673227e-05,1.218696520684701e-11
520609,1.470980000000000e-05,4.675755555555558e-06,4.605299999999991e-06,1.300337103673227e-05,1.218696520684701e-11
520641,1.470980000000000e-05,4.645388888888886e-06,4.501944444444452e-06,1.300337103673227e-05,1.218696520684701e-11
520673,1.470980000000000e-05,4.651122222222232e-06,4.584777777777783e-06,1.300337103673227e-05,1.218696520684701e-11
520705,1.470980000000000e-05,4.655233333333343e-06,4.586599999999999e-06,1.300337103673227e-05,1.218696520684701e-11
520737,1.470980000000000e-05,4.632266666666673e-06,4.561455555555558e-06,1.300337103673227e-05,1.218696520684701e-11
520769,1.470980000000000e-05,4.634366666666684e-06,4.576811111111110e-06,1.300337103673227e-05,1.218696520684701e-11
520801,1.470980000000000e-05,4.681911111111109e-06,4.559055555555547e-06,1.300337103673227e-05,1.218696520684701e-11
520833,1.470980000000000e-05,4.665588888888889e-06,4.566244444444442e-06,1.300337103673227e-05,1.218696520684701e-11
520865,1.470980000000000e-05,4.678666666666680e-06,4.558966666666676e-06,1.300337103673227e-05,1.218696520684701e-11
520897,1.470980000000000e-05,4.760955555555541e-06,4.599177777777766e-06,1.300337103673227e-05,1.218696520684701e-11
520929,1.470980000000000e-05,4.782711111111113e-06,4.626466666666672e-06,1.300337103673227e-05,1.218696520684701e-11
520961,1.470980000000000e-05,4.661000000000002e-06,4.599233333333328e-06,1.300337103673227e-05,1.218696520684701e-11
520993,1.470980000000000e-05,4.639177777777777e-06,4.599033333333332e-06,1.300337103673227e-05,1.218696520684701e-11
521025,1.470980000000000e-05,4.658555555555547e-06,4.574500000000005e-06,1.300337103673227e-05,1.218696520684701e-11
521057,1.470980000000000e-05,4.642122222222225e-06,4.551755555555551e-06,1.300337103673227e-05,1.218696520684701e-11
521089,1.470980000000000e-05,4.677211111111105e-06,4.552455555555561e-06,1.300337103673227e-05,1.218696520684701e-11
521121,1.470980000000000e-05,4.629666666666654e-06,4.568822222222219e-06,1.300337103673227e-05,1.218696520684701e-11
521153,1.470980000000000e-05,4.696711111111114e-06,4.454055555555556e-06,1.300337103673227e-05,1.218696520684701e-11
521185,1.470980000000000e-05,4.625633333333332e-06,4.584166666666668e-06,1.300337103673227e-05,1.218696520684701e-11
521217,1.470980000000000e-05,4.655955555555555e-06,4.617422222222228e-06,1.300337103673227e-05,1.218696520684701e-11
521249,1.470980000000000e-05,4.651233333333334e-06,4.617555555555546e-06,1.300337103673227e-05,1.218696520684701e-11
521281,1.470980000000000e-05,4.790088888888898e-06,4.616555555555554e-06,1.300337103673227e-05,1.218696520684701e-11
521313,1.470980000000000e-05,4.728911111111117e-06,4.604766666666669e-06,1.300337103673227e-05,1.218696520684701e-11
521345,1.470980000000000e-05,4.669344444444435e-06,4.596033333333321e-06,1.300337103673227e-05,1.218696520684701e-11
521377,1.470980000000000e-05,4.677466666666664e-06,4.562900000000001e-06,1.300337103673227e-05,1.218696520684701e-11
521409,1.470980000000000e-05,4.629200000000000e-06,4.545766666666656e-06,1.300337103673227e-05,1.218696520684701e-11
521441,1.470980000000000e-05,4.657188888888884e-06,4.569800000000005e-06,1.300337103673227e-05,1.218696520684701e-11
521473,1.470980000000000e-05,4.610366666666672e-06,4.553422222222220e-06,1.300337103673227e-05,1.218696520684701e-11
521505,1.470980000000000e-05,4.670744444444438e-06,4.580422222222223e-06,1.300337103673227e-05,1.218696520684701e-11
521537,1.470980000000000e-05,4.671622222222229e-06,4.556844444444453e-06,1.300337103673227e-05,1.218696520684701e-11
521569,1.470980000000000e-05,4.630066666666668e-06,4.571400000000008e-06,1.300337103673227e-05,1.218696520684701e-11
521601,1.470980000000000e-05,4.672222222222230e-06,4.590677777777782e-06,1.300337103673227e-05,1.218696520684701e-11
521633,1.470980000000000e-05,4.646288888888881e-06,4.704511111111108e-06,1.300337103673227e-05,1.218696520684701e-11
521665,1.470980000000000e-05,4.646788888888902e-06,4.642522222222234e-06,1.300337103673227e-05,1.218696520684701e-11
521697,1.470980000000000e-05,4.654888888888886e-06,4.602711111111100e-06,1.300337103673227e-05,1.218696520684701e-11
521729,1.470980000000000e-05,4.683288888888894e-06,4.624755555555556e-06,1.300337103673227e-05,1.218696520684701e-11
521761,1.470980000000000e-05,4.672033333333339e-06,4.547522222222220e-06,1.300337103673227e-05,1.218696520684701e-11
521793,1.470980000000000e-05,4.674466666666657e-06,4.559588888888881e-06,1.300337103673227e-05,1.218696520684701e-11
521825,1.470980000000000e-05,4.615599999999983e-06,4.568044444444441e-06,1.300337103673227e-05,1.218696520684701e-11
521857,1.470980000000000e-05,4.632777777777790e-06,4.553944444444451e-06,1.300337103673227e-05,1.218696520684701e-11
521889,1.470980000000000e-05,4.659388888888889e-06,4.564211111111125e-06,1.300337103673227e-05,1.218696520684701e-11
521921,1.470980000000000e-05,4.638666666666660e-06,4.586000000000000e-06,1.300337103673227e-05,1.218696520684701e-11
521953,1.470980000000000e-05,4.666855555555545e-06,4.591166666666669e-06,1.300337103673227e-05,1.218696520684701e-11
521985,1.470980000000000e-05,4.693011111111113e-06,4.555522222222213e-06,1.300337103673227e-05,1.218696520684701e-11
522017,1.470980000000000e-05,4.718355555555556e-06,4.585388888888885e-06,1.300337103673227e-05,1.218696520684701e-11
522049,1.470980000000000e-05,4.699777777777788e-06,4.624577777777778e-06,1.300337103673227e-05,1.218696520684701e-11
522081,1.470980000000000e-05,4.691499999999994e-06,4.606900000000008e-06,1.300337103673227e-05,1.218696520684701e-11
522113,1.470980000000000e-05,4.660277777777762e-06,4.585122222222212e-06,1.300337103673227e-05,1.218696520684701e-11
522145,1.470980000000000e-05,4.638855555555565e-06,4.579477777777782e-06,1.300337103673227e-05,1.218696520684701e-11
522177,1.470980000000000e-05,4.664055555555553e-06,4.615233333333340e-06,1.300337103673227e-05,1.218696520684701e-11
522209,1.470980000000000e-05,4.660111111111102e-06,4.551455555555557e-06,1.300337103673227e-05,1.218696520684701e-11
522241,1.470980000000000e-05,4.654577777777783e-06,4.552355555555551e-06,1.300337103673227e-05,1.218696520684701e-11
522273,1.470980000000000e-05,4.638255555555564e-06,4.537844444444442e-06,1.300337103673227e-05,1.218696520684701e-11
522305,1.470980000000000e-05,4.664566666666669e-06,4.552611111111121e-06,1.300337103673227e-05,1.218696520684701e-11
522337,1.470980000000000e-05,4.553177777777764e-06,4.402055555555544e-06,1.300337103673227e-05,1.218696520684701e-11
522369,1.470980000000000e-05,4.685677777777777e-06,4.598044444444444e-06,1.300337103673227e-05,1.218696520684701e-11
522401,1.470980000000000e-05,4.604755555555551e-06,4.546322222222220e-06,1.300337103673227e-05,1.218696520684701e-11
522433,1.470980000000000e-05,4.666144444444442e-06,4.559400000000013e-06,1.300337103673227e-05,1.218696520684701e-11
522465,1.470980000000000e-05,4.605655555555547e-06,4.564044444444438e-06,1.300337103673227e-05,1.218696520684701e-11
522497,1.470980000000000e-05,4.665555555555563e-06,4.556766666666673e-06,1.300337103673227e-05,1.218696520684701e-11
522529,1.470980000000000e-05,4.671400000000011e-06,4.556944444444450e-06,1.300337103673227e-05,1.218696520684701e-11
522561,1.470980000000000e-05,4.672766666666674e-06,4.546599999999996e-06,1.300337103673227e-05,1.218696520684701e-11
522593,1.470980000000000e-05,4.632855555555565e-06,4.596377777777774e-06,1.300337103673227e-05,1.218696520684701e-11
522625,1.470980000000000e-05,4.665866666666679e-06,4.547133333333331e-06,1.300337103673227e-05,1.218696520684701e-11
522657,1.470980000000000e-05,4.647277777777774e-06,4.555111111111106e-06,1.300337103673227e-05,1.218696520684701e-11
522689,1.470980000000000e-05,4.716577777777784e-06,4.530100000000008e-06,1.300337103673227e-05,1.218696520684701e-11
522721,1.470980000000000e-05,4.662000000000004e-06,4.575866666666668e-06,1.300337103673227e-05,1.218696520684701e-11
522753,1.470980000000000e-05,4.715211111111121e-06,4.628555555555563e-06,1.300337103673227e-05,1.218696520684701e-11
522785,1.470980000000000e-05,4.699244444444440e-06,4.624577777777766e-06,1.300337103673227e-05,1.218696520684701e-11
522817,1.470980000000000e-05,4.691333333333334e-06,4.642344444444444e-06,1.300337103673227e-05,1.218696520684701e-11
522849,1.470980000000000e-05,4.636144444444444e-06,4.630344444444435e-06,1.300337103673227e-05,1.218696520684701e-11
522881,1.470980000000000e-05,4.661888888888888e-06,4.558655555555555e-06,1.300337103673227e-05,1.218696520684701e-11
522913,1.470980000000000e-05,4.634844444444461e-06,4.534255555555559e-06,1.300337103673227e-05,1.218696520684701e-11
522945,1.470980000000000e-05,4.723144444444431e-06,4.547366666666660e-06,1.300337103673227e-05,1.218696520684701e-11
522977,1.470980000000000e-05,4.636088888888886e-06,4.566377777777784e-06,1.300337103673227e-05,1.218696520684701e-11
523009,1.470980000000000e-05,4.612711111111106e-06,4.554322222222226e-06,1.300337103673227e-05,1.218696520684701e-11
523041,1.470980000000000e-05,4.652066666666662e-06,4.557577777777783e-06,1.300337103673227e-05,1.218696520684701e-11
523073,1.470980000000000e-05,4.625277777777780e-06,4.580977777777788e-06,1.300337103673227e-05,1.218696520684701e-11
523105,1.470980000000000e-05,4.648188888888878e-06,4.607155555555553e-06,1.300337103673227e-05,1.218696520684701e-11
523137,1.470980000000000e-05,4.720455555555554e-06,4.600044444444451e-06,1.300337103673227e-05,1.218696520684701e-11
523169,1.470980000000000e-05,4.690888888888897e-06,4.604988888888883e-06,1.300337103673227e-05,1.218696520684701e-11
523201,1.470980000000000e-05,4.706922222222232e-06,4.582666666666663e-06,1.300337103673227e-05,1.218696520684701e-11
523233,1.470980000000000e-05,4.667511111111118e-06,4.564100000000001e-06,1.300337103673227e-05,1.218696520684701e-11
523265,1.470980000000000e-05,4.613988888888885e-06,4.525833333333332e-06,1.300337103673227e-05,1.218696520684701e-11
523297,1.470980000000000e-05,4.581733333333337e-06,4.430811111111111e-06,1.300337103673227e-05,1.218696520684701e-11
523329,1.470980000000000e-05,4.624455555555574e-06,4.595055555555560e-06,1.300337103673227e-05,1.218696520684701e-11
523361,1.470980000000000e-05,4.635111111111115e-06,4.584166666666668e-06,1.300337103673227e-05,1.218696520684701e-11
523393,1.470980000000000e-05,4.656366666666665e-06,4.572677777777777e-06,1.300337103673227e-05,1.218696520684701e-11
523425,1.470980000000000e-05,4.620811111111117e-06,4.547500000000002e-06,1.300337103673227e-05,1.218696520684701e-11
523457,1.470980000000000e-05,4.705433333333331e-06,4.551311111111111e-06,1.300337103673227e-05,1.218696520684701e-11
523489,1.470980000000000e-05,4.713900000000002e-06,4.638900000000005e-06,1.300337103673227e-05,1.218696520684701e-11
523521,1.470980000000000e-05,4.682222222222225e-06,4.611377777777782e-06,1.300337103673227e-05,1.218696520684701e-11
523553,1.470980000000000e-05,4.746177777777781e-06,4.612822222222225e-06,1.300337103673227e-05,1.218696520684701e-11
523585,1.470980000000000e-05,4.728088888888898e-06,4.602911111111119e-06,1.300337103673227e-05,1.218696520684701e-11
523617,1.470980000000000e-05,4.467988888888876e-06,4.566488888888885e-06,1.300337103673227e-05,1.218696520684701e-11
523649,1.470980000000000e-05,4.651677777777784e-06,4.581744444444450e-06,1.300337103673227e-05,1.218696520684701e-11
523681,1.470980000000000e-05,4.689777777777766e-06,4.565888888888873e-06,1.300337103673227e-05,1.218696520684701e-11
523713,1.470980000000000e-05,4.723333333333336e-06,4.610288888888883e-06,1.300337103673227e-05,1.218696520684701e-11
523745,1.470980000000000e-05,4.691933333333349e-06,4.527711111111111e-06,1.300337103673227e-05,1.218696520684701e-11
523777,1.470980000000000e-05,4.672333333333333e-06,4.558577777777774e-06,1.300337103673227e-05,1.218696520684701e-11
523809,1.470980000000000e-05,4.684688888888897e-06,4.577255555555549e-06,1.300337103673227e-05,1.218696520684701e-11
523841,1.470980000000000e-05,4.674377777777786e-06,4.588322222222219e-06,1.300337103673227e-05,1.218696520684701e-11
523873,1.470980000000000e-05,4.712677777777782e-06,4.567411111111120e-06,1.300337103673227e-05,1.218696520684701e-11
523905,1.470980000000000e-05,4.722433333333327e-06,4.603433333333339e-06,1.300337103673227e-05,1.218696520684701e-11
523937,1.470980000000000e-05,4.766822222222221e-06,4.612933333333338e-06,1.300337103673227e-05,1.218696520684701e-11
523969,1.470980000000000e-05,4.668088888888888e-06,4.609033333333333e-06,1.300337103673227e-05,1.218696520684701e-11
524001,1.470980000000000e-05,4.687688888888877e-06,4.586511111111117e-06,1.300337103673227e-05,1.218696520684701e-11
524033,1.470980000000000e-05,4.683977777777780e-06,4.556888888888888e-06,1.300337103673227e-05,1.218696520684701e-11
524065,1.470980000000000e-05,4.692366666666663e-06,4.565033333333327e-06,1.300337103673227e-05,1.218696520684701e-11
524097,1.470980000000000e-05,4.656611111111101e-06,4.567988888888890e-06,1.300337103673227e-05,1.218696520684701e-11
524129,1.470980000000000e-05,4.638955555555559e-06,4.552311111111115e-06,1.300337103673227e-05,1.218696520684701e-11
524161,1.470980000000000e-05,4.605266666666655e-06,4.560511111111104e-06,1.300337103673227e-05,1.218696520684701e-11
524193,1.470980000000000e-05,4.633133333333328e-06,4.614455555555549e-06,1.300337103673227e-05,1.218696520684701e-11
524225,1.470980000000000e-05,4.641688888888884e-06,4.596622222222218e-06,1.300337103673227e-05,1.218696520684701e-11
524257,1.470980000000000e-05,4.697499999999994e-06,4.568011111111108e-06,1.300337103673227e-05,1.218696520684701e-11
524289,1.470980000000000e-05,4.632844444444443e-06,4.548733333333334e-06,1.300337103673227e-05,1.218696520684701e-11
524321,1.470980000000000e-05,4.627022222222226e-06,4.496355555555561e-06,1.300337103673227e-05,1.218696520684701e-11
524353,1.470980000000000e-05,4.605300000000008e-06,4.506855555555551e-06,1.300337103673227e-05,1.218696520684701e-11
524385,1.470980000000000e-05,4.537644444444438e-06,4.471799999999992e-06,1.300337103673227e-05,1.218696520684701e-11
524417,1.470980000000000e-05,4.536433333333340e-06,4.470022222222222e-06,1.300337103673227e-05,1.218696520684701e-11
524449,1.470980000000000e-05,4.602322222222219e-06,4.453066666666667e-06,1.300337103673227e-05,1.218696520684701e-11
524481,1.470980000000000e-05,4.595999999999995e-06,4.474533333333329e-06,1.300337103673227e-05,1.218696520684701e-11
524513,1.470980000000000e-05,4.552344444444436e-06,4.470611111111107e-06,1.300337103673227e-05,1.218696520684701e-11
524545,1.470980000000000e-05,4.589333333333327e-06,4.460744444444449e-06,1.300337103673227e-05,1.218696520684701e-11
524577,1.470980000000000e-05,4.618400000000003e-06,4.511711111111112e-06,1.300337103673227e-05,1.218696520684701e-11
524609,1.470980000000000e-05,4.697344444444442e-06,4.497244444444440e-06,1.300337103673227e-05,1.218696520684701e-11
524641,1.470980000000000e-05,4.564311111111109e-06,4.502544444444452e-06,1.300337103673227e-05,1.218696520684701e-11
524673,1.470980000000000e-05,4.573633333333340e-06,4.558544444444442e-06,1.300337103673227e-05,1.218696520684701e-11
524705,1.470980000000000e-05,4.522177777777778e-06,4.496233333333321e-06,1.300337103673227e-05,1.218696520684701e-11
524737,1.470980000000000e-05,4.592088888888884e-06,4.475699999999997e-06,1.300337103673227e-05,1.218696520684701e-11
524769,1.470980000000000e-05,4.593677777777779e-06,4.483677777777785e-06,1.300337103673227e-05,1.218696520684701e-11
524801,1.470980000000000e-05,4.604933333333334e-06,4.442655555555547e-06,1.300337103673227e-05,1.218696520684701e-11
524833,1.470980000000000e-05,4.554633333333339e-06,4.479333333333328e-06,1.300337103673227e-05,1.218696520684701e-11
524865,1.470980000000000e-05,4.539422222222224e-06,4.470166666666680e-06,1.300337103673227e-05,1.218696520684701e-11
524897,1.470980000000000e-05,4.540755555555560e-06,4.448044444444443e-06,1.300337103673227e-05,1.218696520684701e-11
524929,1.470980000000000e-05,4.561533333333334e-06,4.516588888888891e-06,1.300337103673227e-05,1.218696520684701e-11
524961,1.470980000000000e-05,4.542144444444441e-06,4.442911111111118e-06,1.300337103673227e-05,1.218696520684701e-11
524993,1.470980000000000e-05,4.596011111111103e-06,4.488199999999995e-06,1.300337103673227e-05,1.218696520684701e-11
525025,1.470980000000000e-05,4.513388888888881e-06,4.506011111111108e-06,1.300337103673227e-05,1.218696520684701e-11
525057,1.470980000000000e-05,4.627733333333330e-06,4.483388888888893e-06,1.300337103673227e-05,1.218696520684701e-11
525089,1.470980000000000e-05,4.570666666666674e-06,4.472044444444447e-06,1.300337103673227e-05,1.218696520684701e-11
525121,1.470980000000000e-05,4.519622222222221e-06,4.481555555555549e-06,1.300337103673227e-05,1.218696520684701e-11
525153,1.470980000000000e-05,4.519899999999984e-06,4.449188888888880e-06,1.300337103673227e-05,1.218696520684701e-11
525185,1.470980000000000e-05,4.529866666666665e-06,4.454566666666660e-06,1.300337103673227e-05,1.218696520684701e-11
525217,1.470980000000000e-05,4.541311111111112e-06,4.468955555555565e-06,1.300337103673227e-05,1.218696520684701e-11
525249,1.470980000000000e-05,4.526766666666665e-06,4.470444444444444e-06,1.300337103673227e-05,1.218696520684701e-11
525281,1.470980000000000e-05,4.585577777777768e-06,4.489288888888881e-06,1.300337103673227e-05,1.218696520684701e-11
525313,1.470980000000000e-05,4.594744444444448e-06,4.506811111111115e-06,1.300337103673227e-05,1.218696520684701e-11
525345,1.470980000000000e-05,4.594244444444440e-06,4.522955555555560e-06,1.300337103673227e-05,1.218696520684701e-11
525377,1.470980000000000e-05,4.579199999999998e-06,4.486344444444445e-06,1.300337103673227e-05,1.218696520684701e-11
525409,1.470980000000000e-05,4.566577777777780e-06,4.441533333333340e-06,1.300337103673227e-05,1.218696520684701e-11
525441,1.470980000000000e-05,4.565366666666655e-06,4.455366666666668e-06,1.300337103673227e-05,1.218696520684701e-11
525473,1.470980000000000e-05,4.500588888888893e-06,4.456477777777785e-06,1.300337103673227e-05,1.218696520684701e-11
525505,1.470980000000000e-05,4.564633333333320e-06,4.453433333333326e-06,1.300337103673227e-05,1.218696520684701e-11
525537,1.470980000000000e-05,4.502277777777781e-06,4.454077777777774e-06,1.300337103673227e-05,1.218696520684701e-11
525569,1.470980000000000e-05,4.510100000000003e-06,4.465644444444433e-06,1.300337103673227e-05,1.218696520684701e-11
525601,1.470980000000000e-05,4.555666666666668e-06,4.476577777777773e-06,1.300337103673227e-05,1.218696520684701e-11
525633,1.470980000000000e-05,4.552888888888893e-06,4.517366666666657e-06,1.300337103673227e-05,1.218696520684701e-11
525665,1.470980000000000e-05,4.620988888888900e-06,4.528500000000004e-06,1.300337103673227e-05,1.218696520684701e-11
525697,1.470980000000000e-05,4.626233333333333e-06,4.494233333333338e-06,1.300337103673227e-05,1.218696520684701e-11
525729,1.470980000000000e-05,4.549133333333347e-06,4.532455555555559e-06,1.300337103673227e-05,1.218696520684701e-11
525761,1.470980000000000e-05,4.543555555555553e-06,4.482766666666676e-06,1.300337103673227e-05,1.218696520684701e-11
525793,1.470980000000000e-05,4.554755555555550e-06,4.471166666666659e-06,1.300337103673227e-05,1.218696520684701e-11
525825,1.470980000000000e-05,4.524188888888877e-06,4.488988888888876e-06,1.300337103673227e-05,1.218696520684701e-11
525857,1.470980000000000e-05,4.495933333333325e-06,4.436688888888894e-06,1.300337103673227e-05,1.218696520684701e-11
525889,1.470980000000000e-05,4.534222222222226e-06,4.482633333333321e-06,1.300337103673227e-05,1.218696520684701e-11
525921,1.470980000000000e-05,4.561944444444443e-06,4.480299999999987e-06,1.300337103673227e-05,1.218696520684701e-11
525953,1.470980000000000e-05,4.576755555555558e-06,4.473388888888892e-06,1.300337103673227e-05,1.218696520684701e-11
525985,1.470980000000000e-05,4.572711111111100e-06,4.480488888888893e-06,1.300337103673227e-05,1.218696520684701e-11
526017,1.470980000000000e-05,4.583677777777770e-06,4.492611111111104e-06,1.300337103673227e-05,1.218696520684701e-11
526049,1.470980000000000e-05,4.564355555555558e-06,4.579066666666663e-06,1.300337103673227e-05,1.218696520684701e-11
526081,1.470980000000000e-05,4.576977777777776e-06,4.507788888888902e-06,1.300337103673227e-05,1.218696520684701e-11
526113,1.470980000000000e-05,4.631877777777767e-06,4.509077777777785e-06,1.300337103673227e-05,1.218696520684701e-11
526145,1.470980000000000e-05,4.578288888888894e-06,4.440899999999996e-06,1.300337103673227e-05,1.218696520684701e-11
526177,1.470980000000000e-05,4.488155555555553e-06,4.462455555555565e-06,1.300337103673227e-05,1.218696520684701e-11
526209,1.470980000000000e-05,4.559677777777772e-06,4.467877777777781e-06,1.300337103673227e-05,1.218696520684701e-11
526241,1.470980000000000e-05,4.550155555555554e-06,4.484088888888891e-06,1.300337103673227e-05,1.218696520684701e-11
526273,1.470980000000000e-05,4.530399999999986e-06,4.465277777777774e-06,1.300337103673227e-05,1.218696520684701e-11
