s,L,o_s,o_r,g,G
11051009,1.539810000000000e-05,5.464644444444370e-06,8.357564704666667e-01,1.404071482903282e-05,1.207667585433873e-11
11055105,1.539810000000000e-05,3.819811111111068e-06,8.362640872222222e-01,1.404071482903282e-05,1.207667585433873e-11
11059201,1.539810000000000e-05,4.567966666666661e-06,8.367719954333332e-01,1.404071482903282e-05,1.207667585433873e-11
11063297,1.539810000000000e-05,4.548633333333421e-06,8.372791904999999e-01,1.404071482903282e-05,1.207667585433873e-11
11067393,1.539810000000000e-05,4.952100000000050e-06,8.377873398888889e-01,1.404071482903282e-05,1.207667585433873e-11
11071489,1.539810000000000e-05,4.370055555555558e-06,8.382958564999999e-01,1.404071482903282e-05,1.207667585433873e-11
11075585,1.539810000000000e-05,4.740266666666652e-06,8.388033342333333e-01,1.404071482903282e-05,1.207667585433873e-11
11079681,1.539810000000000e-05,4.558366666666531e-06,8.393111704666666e-01,1.404071482903282e-05,1.207667585433873e-11
11083777,1.539810000000000e-05,4.795844444444421e-06,8.398182253111111e-01,1.404071482903282e-05,1.207667585433873e-11
11087873,1.539810000000000e-05,4.362300000000045e-06,8.403257131111110e-01,1.404071482903282e-05,1.207667585433873e-11
11091969,1.539810000000000e-05,4.972411111111197e-06,8.408340568777777e-01,1.404071482903282e-05,1.207667585433873e-11
11096065,1.539810000000000e-05,3.976233333333277e-06,8.413431152444444e-01,1.404071482903282e-05,1.207667585433873e-11
11100161,1.539810000000000e-05,5.856299999999932e-06,8.418511623444445e-01,1.404071482903282e-05,1.207667585433873e-11
11104257,1.539810000000000e-05,3.807777777777824e-06,8.423694988666667e-01,1.404071482903282e-05,1.207667585433873e-11
11108353,1.539810000000000e-05,4.371377777777786e-06,8.428781327555555e-01,1.404071482903282e-05,1.207667585433873e-11
11112449,1.539810000000000e-05,4.202377777777835e-06,8.433864312111111e-01,1.404071482903282e-05,1.207667585433873e-11
11116545,1.539810000000000e-05,4.806833333333323e-06,8.438948690555557e-01,1.404071482903282e-05,1.207667585433873e-11
11120641,1.539810000000000e-05,5.079233333333405e-06,8.444050861111111e-01,1.404071482903282e-05,1.207667585433873e-11
11124737,1.539810000000000e-05,4.486255555555502e-06,8.449170074999999e-01,1.404071482903282e-05,1.207667585433873e-11
11128833,1.539810000000000e-05,4.431466666666626e-06,8.454254550666667e-01,1.404071482903282e-05,1.207667585433873e-11
11132929,1.539810000000000e-05,5.137800000000058e-06,8.459340601666666e-01,1.404071482903282e-05,1.207667585433873e-11
11137025,1.539810000000000e-05,4.033466666666648e-06,8.464455057111111e-01,1.404071482903282e-05,1.207667585433873e-11
11141121,1.539810000000000e-05,4.136555555555514e-06,8.469536608111111e-01,1.404071482903282e-05,1.207667585433873e-11
11145217,1.539810000000000e-05,4.473799999999903e-06,8.474625238000000e-01,1.404071482903282e-05,1.207667585433873e-11
11149313,1.539810000000000e-05,4.498111111111004e-06,8.479719343333333e-01,1.404071482903282e-05,1.207667585433873e-11
11153409,1.539810000000000e-05,4.521288888888891e-06,8.484806200777778e-01,1.404071482903282e-05,1.207667585433873e-11
11157505,1.539810000000000e-05,5.705222222222232e-06,8.489912550888890e-01,1.404071482903282e-05,1.207667585433873e-11
11161601,1.539810000000000e-05,4.487522222222347e-06,8.495012778888889e-01,1.404071482903282e-05,1.207667585433873e-11
11165697,1.539810000000000e-05,5.885055555555560e-06,8.500107263888889e-01,1.404071482903282e-05,1.207667585433873e-11
11169793,1.539810000000000e-05,4.469311111111158e-06,8.505315562111111e-01,1.404071482903282e-05,1.207667585433873e-11
11173889,1.539810000000000e-05,4.451944444444351e-06,8.510415315555555e-01,1.404071482903282e-05,1.207667585433873e-11
11177985,1.539810000000000e-05,5.106855555555494e-06,8.515513689999999e-01,1.404071482903282e-05,1.207667585433873e-11
11182081,1.539810000000000e-05,4.996955555555639e-06,8.520678872111112e-01,1.404071482903282e-05,1.207667585433873e-11
11186177,1.539810000000000e-05,4.748511111111065e-06,8.525789642666667e-01,1.404071482903282e-05,1.207667585433873e-11
11190273,1.539810000000000e-05,4.999400000000025e-06,8.530899442666666e-01,1.404071482903282e-05,1.207667585433873e-11
11194369,1.539810000000000e-05,4.424466666666732e-06,8.536096241666666e-01,1.404071482903282e-05,1.207667585433873e-11
11198465,1.539810000000000e-05,5.023611111111092e-06,8.541201127222222e-01,1.404071482903282e-05,1.207667585433873e-11
11202561,1.539810000000000e-05,5.694066666666643e-06,8.546309997555556e-01,1.404071482903282e-05,1.207667585433873e-11
11206657,1.539810000000000e-05,4.710766666666676e-06,8.551517210333334e-01,1.404071482903282e-05,1.207667585433873e-11
11210753,1.539810000000000e-05,3.649311111111149e-06,8.556633741222223e-01,1.404071482903282e-05,1.207667585433873e-11
11214849,1.539810000000000e-05,4.367211111111144e-06,8.561759662888888e-01,1.404071482903282e-05,1.207667585433873e-11
11218945,1.539810000000000e-05,3.900033333333313e-06,8.566943657111110e-01,1.404071482903282e-05,1.207667585433873e-11
11223041,1.539810000000000e-05,4.486577777777713e-06,8.572060136555556e-01,1.404071482903282e-05,1.207667585433873e-11
11227137,1.539810000000000e-05,4.195888888888950e-06,8.577180926555555e-01,1.404071482903282e-05,1.207667585433873e-11
11231233,1.539810000000000e-05,4.549366666666715e-06,8.582313735222222e-01,1.404071482903282e-05,1.207667585433873e-11
11235329,1.539810000000000e-05,4.486644444444475e-06,8.587435644111111e-01,1.404071482903282e-05,1.207667585433873e-11
11239425,1.539810000000000e-05,4.589600000000035e-06,8.592560333777777e-01,1.404071482903282e-05,1.207667585433873e-11
11243521,1.539810000000000e-05,4.507511111111174e-06,8.597681904666667e-01,1.404071482903282e-05,1.207667585433873e-11
11247617,1.539810000000000e-05,4.064055555555511e-06,8.602807467444444e-01,1.404071482903282e-05,1.207667585433873e-11
11251713,1.539810000000000e-05,4.402655555555508e-06,8.607931092000000e-01,1.404071482903282e-05,1.207667585433873e-11
11255809,1.539810000000000e-05,5.027666666666754e-06,8.613060484666667e-01,1.404071482903282e-05,1.207667585433873e-11
11259905,1.539810000000000e-05,4.773366666666772e-06,8.618219761666667e-01,1.404071482903282e-05,1.207667585433873e-11
11264001,1.539810000000000e-05,4.683511111111126e-06,8.623353006555555e-01,1.404071482903282e-05,1.207667585433873e-11
11268097,1.539810000000000e-05,4.462844444444490e-06,8.628489249222222e-01,1.404071482903282e-05,1.207667585433873e-11
11272193,1.539810000000000e-05,4.749533333333299e-06,8.633648843777778e-01,1.404071482903282e-05,1.207667585433873e-11
11276289,1.539810000000000e-05,5.091044444444472e-06,8.638791980111111e-01,1.404071482903282e-05,1.207667585433873e-11
11280385,1.539810000000000e-05,6.103744444444382e-06,8.643968162666666e-01,1.404071482903282e-05,1.207667585433873e-11
11284481,1.539810000000000e-05,5.115788888888874e-06,8.649118507666667e-01,1.404071482903282e-05,1.207667585433873e-11
11288577,1.539810000000000e-05,4.663844444444403e-06,8.654263055222222e-01,1.404071482903282e-05,1.207667585433873e-11
11292673,1.539810000000000e-05,4.499555555555592e-06,8.659408698222222e-01,1.404071482903282e-05,1.207667585433873e-11
11296769,1.539810000000000e-05,4.664677777777839e-06,8.664550911111112e-01,1.404071482903282e-05,1.207667585433873e-11
11300865,1.539810000000000e-05,5.008166666666610e-06,8.669699180555557e-01,1.404071482903282e-05,1.207667585433873e-11
11304961,1.539810000000000e-05,4.779288888888942e-06,8.674852569777778e-01,1.404071482903282e-05,1.207667585433873e-11
11309057,1.539810000000000e-05,5.513155555555592e-06,8.680005818777778e-01,1.404071482903282e-05,1.207667585433873e-11
11313153,1.539810000000000e-05,4.542088888888937e-06,8.685260106000000e-01,1.404071482903282e-05,1.207667585433873e-11
11317249,1.539810000000000e-05,5.249533333333365e-06,8.690410395333333e-01,1.404071482903282e-05,1.207667585433873e-11
11321345,1.539810000000000e-05,4.257833333333352e-06,8.695569924444444e-01,1.404071482903282e-05,1.207667585433873e-11
11325441,1.539810000000000e-05,4.602000000000035e-06,8.700727014111111e-01,1.404071482903282e-05,1.207667585433873e-11
11329537,1.539810000000000e-05,5.496311111111173e-06,8.705883629666666e-01,1.404071482903282e-05,1.207667585433873e-11
11333633,1.539810000000000e-05,4.485366666666575e-06,8.711043151111111e-01,1.404071482903282e-05,1.207667585433873e-11
11337729,1.539810000000000e-05,5.813788888888913e-06,8.716184156000000e-01,1.404071482903282e-05,1.207667585433873e-11
11341825,1.539810000000000e-05,4.883322222222334e-06,8.721335331111111e-01,1.404071482903282e-05,1.207667585433873e-11
11345921,1.539810000000000e-05,4.476533333333229e-06,8.726501709111111e-01,1.404071482903282e-05,1.207667585433873e-11
11350017,1.539810000000000e-05,4.638011111111006e-06,8.731675293000001e-01,1.404071482903282e-05,1.207667585433873e-11
11354113,1.539810000000000e-05,5.448977777777709e-06,8.736839395222221e-01,1.404071482903282e-05,1.207667585433873e-11
11358209,1.539810000000000e-05,4.552888888888934e-06,8.742104957666667e-01,1.404071482903282e-05,1.207667585433873e-11
11362305,1.539810000000000e-05,4.849233333333361e-06,8.747277837111110e-01,1.404071482903282e-05,1.207667585433873e-11
11366401,1.539810000000000e-05,5.080511111111088e-06,8.752452158888889e-01,1.404071482903282e-05,1.207667585433873e-11
11370497,1.539810000000000e-05,5.414877777777790e-06,8.757625217333334e-01,1.404071482903282e-05,1.207667585433873e-11
11374593,1.539810000000000e-05,4.177666666666706e-06,8.762807407444444e-01,1.404071482903282e-05,1.207667585433873e-11
11378689,1.539810000000000e-05,4.507177777777799e-06,8.767988152333334e-01,1.404071482903282e-05,1.207667585433873e-11
11382785,1.539810000000000e-05,4.604866666666667e-06,8.773167773000000e-01,1.404071482903282e-05,1.207667585433873e-11
11386881,1.539810000000000e-05,4.941244444444455e-06,8.778345052333334e-01,1.404071482903282e-05,1.207667585433873e-11
11390977,1.539810000000000e-05,4.897744444444367e-06,8.783521392666667e-01,1.404071482903282e-05,1.207667585433873e-11
11395073,1.539810000000000e-05,4.257466666666705e-06,8.788699567111111e-01,1.404071482903282e-05,1.207667585433873e-11
11399169,1.539810000000000e-05,4.427799999999938e-06,8.793889879888889e-01,1.404071482903282e-05,1.207667585433873e-11
11403265,1.539810000000000e-05,5.685111111111045e-06,8.799074009888890e-01,1.404071482903282e-05,1.207667585433873e-11
11407361,1.539810000000000e-05,5.058811111111170e-06,8.804328306999999e-01,1.404071482903282e-05,1.207667585433873e-11
11411457,1.539810000000000e-05,4.001577777777775e-06,8.809518420666667e-01,1.404071482903282e-05,1.207667585433873e-11
11415553,1.539810000000000e-05,4.415611111111169e-06,8.814711266888888e-01,1.404071482903282e-05,1.207667585433873e-11
11419649,1.539810000000000e-05,5.262733333333421e-06,8.819893315888889e-01,1.404071482903282e-05,1.207667585433873e-11
11423745,1.539810000000000e-05,4.798944444444394e-06,8.825083139444444e-01,1.404071482903282e-05,1.207667585433873e-11
11427841,1.539810000000000e-05,5.623688888888815e-06,8.830271947111111e-01,1.404071482903282e-05,1.207667585433873e-11
11431937,1.539810000000000e-05,4.556122222222213e-06,8.835462475777778e-01,1.404071482903282e-05,1.207667585433873e-11
11436033,1.539810000000000e-05,4.765311111111156e-06,8.840658108555555e-01,1.404071482903282e-05,1.207667585433873e-11
11440129,1.539810000000000e-05,4.550655555555453e-06,8.845843920888889e-01,1.404071482903282e-05,1.207667585433873e-11
11444225,1.539810000000000e-05,4.660233333333313e-06,8.851038163666667e-01,1.404071482903282e-05,1.207667585433873e-11
11448321,1.539810000000000e-05,4.480511111111074e-06,8.856233071555556e-01,1.404071482903282e-05,1.207667585433873e-11
11452417,1.539810000000000e-05,5.279977777777759e-06,8.861430779555556e-01,1.404071482903282e-05,1.207667585433873e-11
11456513,1.539810000000000e-05,6.026222222222299e-06,8.866628862333333e-01,1.404071482903282e-05,1.207667585433873e-11
11460609,1.539810000000000e-05,4.412500000000033e-06,8.871930353777778e-01,1.404071482903282e-05,1.207667585433873e-11
11464705,1.539810000000000e-05,4.545733333333299e-06,8.877129769888888e-01,1.404071482903282e-05,1.207667585433873e-11
11468801,1.539810000000000e-05,6.417111111111187e-06,8.882343745888889e-01,1.404071482903282e-05,1.207667585433873e-11
11472897,1.539810000000000e-05,4.540488888888825e-06,8.887625577777777e-01,1.404071482903282e-05,1.207667585433873e-11
11476993,1.539810000000000e-05,4.401422222222260e-06,8.892825707999999e-01,1.404071482903282e-05,1.207667585433873e-11
11481089,1.539810000000000e-05,4.538422222222249e-06,8.898036173888888e-01,1.404071482903282e-05,1.207667585433873e-11
11485185,1.539810000000000e-05,4.971311111111147e-06,8.903248723444445e-01,1.404071482903282e-05,1.207667585433873e-11
11489281,1.539810000000000e-05,4.441966666666628e-06,8.908456944000002e-01,1.404071482903282e-05,1.207667585433873e-11
11493377,1.539810000000000e-05,4.404888888888988e-06,8.913673856000001e-01,1.404071482903282e-05,1.207667585433873e-11
11497473,1.539810000000000e-05,4.510088888888867e-06,8.918883168555555e-01,1.404071482903282e-05,1.207667585433873e-11
11501569,1.539810000000000e-05,5.327666666666707e-06,8.924083656000001e-01,1.404071482903282e-05,1.207667585433873e-11
11505665,1.539810000000000e-05,4.456111111111102e-06,8.929316463888889e-01,1.404071482903282e-05,1.207667585433873e-11
11509761,1.539810000000000e-05,4.490044444444442e-06,8.934559143111110e-01,1.404071482903282e-05,1.207667585433873e-11
11513857,1.539810000000000e-05,4.855822222222172e-06,8.939785867444444e-01,1.404071482903282e-05,1.207667585433873e-11
11517953,1.539810000000000e-05,5.320166666666643e-06,8.945045216000000e-01,1.404071482903282e-05,1.207667585433873e-11
11522049,1.539810000000000e-05,5.429299999999931e-06,8.950256467000001e-01,1.404071482903282e-05,1.207667585433873e-11
11526145,1.539810000000000e-05,4.744500000000056e-06,8.955483915222222e-01,1.404071482903282e-05,1.207667585433873e-11
11530241,1.539810000000000e-05,4.667288888889022e-06,8.960712052333333e-01,1.404071482903282e-05,1.207667585433873e-11
11534337,1.539810000000000e-05,4.657422222222171e-06,8.965930842444444e-01,1.404071482903282e-05,1.207667585433873e-11
11538433,1.539810000000000e-05,4.155022222222153e-06,8.971158209444445e-01,1.404071482903282e-05,1.207667585433873e-11
11542529,1.539810000000000e-05,4.889199999999960e-06,8.976384750555556e-01,1.404071482903282e-05,1.207667585433873e-11
11546625,1.539810000000000e-05,4.710644444444532e-06,8.981608115222222e-01,1.404071482903282e-05,1.207667585433873e-11
11550721,1.539810000000000e-05,4.618422222222207e-06,8.986848182111111e-01,1.404071482903282e-05,1.207667585433873e-11
11554817,1.539810000000000e-05,4.615766666666698e-06,8.992090953222223e-01,1.404071482903282e-05,1.207667585433873e-11
11558913,1.539810000000000e-05,4.640366666666630e-06,8.997324506555555e-01,1.404071482903282e-05,1.207667585433873e-11
11563009,1.539810000000000e-05,4.539155555555543e-06,9.002553978333334e-01,1.404071482903282e-05,1.207667585433873e-11
11567105,1.539810000000000e-05,4.024100000000076e-06,9.007794746111111e-01,1.404071482903282e-05,1.207667585433873e-11
11571201,1.539810000000000e-05,4.673766666666744e-06,9.013032134555554e-01,1.404071482903282e-05,1.207667585433873e-11
11575297,1.539810000000000e-05,4.606988888888842e-06,9.018269411000001e-01,1.404071482903282e-05,1.207667585433873e-11
11579393,1.539810000000000e-05,3.871544444444407e-06,9.023509105666666e-01,1.404071482903282e-05,1.207667585433873e-11
11583489,1.539810000000000e-05,5.185511111111115e-06,9.028760136666667e-01,1.404071482903282e-05,1.207667585433873e-11
11587585,1.539810000000000e-05,5.194455555555659e-06,9.034015206222222e-01,1.404071482903282e-05,1.207667585433873e-11
11591681,1.539810000000000e-05,5.007099999999941e-06,9.039358320555555e-01,1.404071482903282e-05,1.207667585433873e-11
11595777,1.539810000000000e-05,4.466288888888893e-06,9.044616594555556e-01,1.404071482903282e-05,1.207667585433873e-11
11599873,1.539810000000000e-05,4.592877777777858e-06,9.049857035555555e-01,1.404071482903282e-05,1.207667585433873e-11
11603969,1.539810000000000e-05,3.998022222222175e-06,9.055112733777777e-01,1.404071482903282e-05,1.207667585433873e-11
11608065,1.539810000000000e-05,5.230111111111145e-06,9.060368789777777e-01,1.404071482903282e-05,1.207667585433873e-11
11612161,1.539810000000000e-05,4.484299999999906e-06,9.065625191555555e-01,1.404071482903282e-05,1.207667585433873e-11
11616257,1.539810000000000e-05,4.578144444444452e-06,9.070874192777778e-01,1.404071482903282e-05,1.207667585433873e-11
11620353,1.539810000000000e-05,4.877666666666561e-06,9.076125199333333e-01,1.404071482903282e-05,1.207667585433873e-11
11624449,1.539810000000000e-05,3.932711111111079e-06,9.081386134555556e-01,1.404071482903282e-05,1.207667585433873e-11
11628545,1.539810000000000e-05,4.561099999999966e-06,9.086644322444444e-01,1.404071482903282e-05,1.207667585433873e-11
11632641,1.539810000000000e-05,5.142799999999920e-06,9.091903444444444e-01,1.404071482903282e-05,1.207667585433873e-11
11636737,1.539810000000000e-05,5.243688888888903e-06,9.097173661222221e-01,1.404071482903282e-05,1.207667585433873e-11
11640833,1.539810000000000e-05,4.208244444444406e-06,9.102440597444443e-01,1.404071482903282e-05,1.207667585433873e-11
11644929,1.539810000000000e-05,4.638677777777755e-06,9.107707736666667e-01,1.404071482903282e-05,1.207667585433873e-11
11649025,1.539810000000000e-05,4.195844444444515e-06,9.112967985222222e-01,1.404071482903282e-05,1.207667585433873e-11
11653121,1.539810000000000e-05,4.478044444444361e-06,9.118236034888889e-01,1.404071482903282e-05,1.207667585433873e-11
11657217,1.539810000000000e-05,4.625011111111126e-06,9.123508303555555e-01,1.404071482903282e-05,1.207667585433873e-11
11661313,1.539810000000000e-05,4.087711111111134e-06,9.128777986444445e-01,1.404071482903282e-05,1.207667585433873e-11
11665409,1.539810000000000e-05,4.475244444444382e-06,9.134054810333334e-01,1.404071482903282e-05,1.207667585433873e-11
11669505,1.539810000000000e-05,4.079933333333294e-06,9.139315193999999e-01,1.404071482903282e-05,1.207667585433873e-11
11673601,1.539810000000000e-05,5.208900000000017e-06,9.144591163666667e-01,1.404071482903282e-05,1.207667585433873e-11
11677697,1.539810000000000e-05,4.668466666666671e-06,9.149865869444445e-01,1.404071482903282e-05,1.207667585433873e-11
11681793,1.539810000000000e-05,4.853266666666697e-06,9.155149475555555e-01,1.404071482903282e-05,1.207667585433873e-11
11685889,1.539810000000000e-05,4.468400000000013e-06,9.160421335777778e-01,1.404071482903282e-05,1.207667585433873e-11
11689985,1.539810000000000e-05,4.619833333333414e-06,9.165715891333335e-01,1.404071482903282e-05,1.207667585433873e-11
11694081,1.539810000000000e-05,5.756522222222270e-06,9.170993732222222e-01,1.404071482903282e-05,1.207667585433873e-11
11698177,1.539810000000000e-05,4.687422222222210e-06,9.176368683777779e-01,1.404071482903282e-05,1.207667585433873e-11
11702273,1.539810000000000e-05,4.724422222222142e-06,9.181649789444444e-01,1.404071482903282e-05,1.207667585433873e-11
11706369,1.539810000000000e-05,4.822211111111261e-06,9.186925461555554e-01,1.404071482903282e-05,1.207667585433873e-11
11710465,1.539810000000000e-05,5.813366666666559e-06,9.192207409555555e-01,1.404071482903282e-05,1.207667585433873e-11
11714561,1.539810000000000e-05,4.714688888888922e-06,9.197577478000001e-01,1.404071482903282e-05,1.207667585433873e-11
11718657,1.539810000000000e-05,4.992311111111044e-06,9.202880041111112e-01,1.404071482903282e-05,1.207667585433873e-11
11722753,1.539810000000000e-05,4.587133333333322e-06,9.208161827777778e-01,1.404071482903282e-05,1.207667585433873e-11
11726849,1.539810000000000e-05,4.540088888888905e-06,9.213448506666667e-01,1.404071482903282e-05,1.207667585433873e-11
11730945,1.539810000000000e-05,5.595388888888922e-06,9.218745204444444e-01,1.404071482903282e-05,1.207667585433873e-11
11735041,1.539810000000000e-05,4.866311111111120e-06,9.224038639444443e-01,1.404071482903282e-05,1.207667585433873e-11
11739137,1.539810000000000e-05,5.191377777777686e-06,9.229328653333335e-01,1.404071482903282e-05,1.207667585433873e-11
11743233,1.539810000000000e-05,4.582522222222325e-06,9.234625934222223e-01,1.404071482903282e-05,1.207667585433873e-11
11747329,1.539810000000000e-05,5.451677777777763e-06,9.239919585888887e-01,1.404071482903282e-05,1.207667585433873e-11
11751425,1.539810000000000e-05,5.561588888888780e-06,9.245322601000000e-01,1.404071482903282e-05,1.207667585433873e-11
11755521,1.539810000000000e-05,4.461066666666745e-06,9.250622477333335e-01,1.404071482903282e-05,1.207667585433873e-11
11759617,1.539810000000000e-05,4.409744444444381e-06,9.255923251000000e-01,1.404071482903282e-05,1.207667585433873e-11
11763713,1.539810000000000e-05,5.131611111111167e-06,9.261214767111112e-01,1.404071482903282e-05,1.207667585433873e-11
11767809,1.539810000000000e-05,5.461533333333342e-06,9.266516323666666e-01,1.404071482903282e-05,1.207667585433873e-11
11771905,1.539810000000000e-05,4.530466666666667e-06,9.271886901222223e-01,1.404071482903282e-05,1.207667585433873e-11
11776001,1.539810000000000e-05,4.515177777777817e-06,9.277196014555555e-01,1.404071482903282e-05,1.207667585433873e-11
11780097,1.539810000000000e-05,4.785611111111140e-06,9.282503117888888e-01,1.404071482903282e-05,1.207667585433873e-11
11784193,1.539810000000000e-05,5.073555555555522e-06,9.287850332444445e-01,1.404071482903282e-05,1.207667585433873e-11
11788289,1.539810000000000e-05,4.886044444444280e-06,9.293177287111111e-01,1.404071482903282e-05,1.207667585433873e-11
11792385,1.539810000000000e-05,5.011900000000060e-06,9.298481793777776e-01,1.404071482903282e-05,1.207667585433873e-11
11796481,1.539810000000000e-05,4.632077777777781e-06,9.303804500888888e-01,1.404071482903282e-05,1.207667585433873e-11
11800577,1.539810000000000e-05,4.576966666666694e-06,9.309131301999999e-01,1.404071482903282e-05,1.207667585433873e-11
11804673,1.539810000000000e-05,4.567544444444523e-06,9.314446537444445e-01,1.404071482903282e-05,1.207667585433873e-11
11808769,1.539810000000000e-05,5.741166666666550e-06,9.319761306777777e-01,1.404071482903282e-05,1.207667585433873e-11
11812865,1.539810000000000e-05,4.901233333333313e-06,9.325083044888890e-01,1.404071482903282e-05,1.207667585433873e-11
11816961,1.539810000000000e-05,4.794822222222296e-06,9.330402750888891e-01,1.404071482903282e-05,1.207667585433873e-11
11821057,1.539810000000000e-05,4.632722222222205e-06,9.335720729888889e-01,1.404071482903282e-05,1.207667585433873e-11
11825153,1.539810000000000e-05,4.001500000000067e-06,9.341038238888889e-01,1.404071482903282e-05,1.207667585433873e-11
11829249,1.539810000000000e-05,4.473844444444447e-06,9.346360526111110e-01,1.404071482903282e-05,1.207667585433873e-11
11833345,1.539810000000000e-05,5.519788888888946e-06,9.351696104222224e-01,1.404071482903282e-05,1.207667585433873e-11
11837441,1.539810000000000e-05,4.516022222222200e-06,9.357119341222222e-01,1.404071482903282e-05,1.207667585433873e-11
11841537,1.539810000000000e-05,4.437955555555511e-06,9.362457349555557e-01,1.404071482903282e-05,1.207667585433873e-11
11845633,1.539810000000000e-05,4.582900000000027e-06,9.367793647333333e-01,1.404071482903282e-05,1.207667585433873e-11
11849729,1.539810000000000e-05,4.493544444444443e-06,9.373124364777777e-01,1.404071482903282e-05,1.207667585433873e-11
11853825,1.539810000000000e-05,4.466988888888806e-06,9.378452805222223e-01,1.404071482903282e-05,1.207667585433873e-11
11857921,1.539810000000000e-05,5.147088888888922e-06,9.383787574444445e-01,1.404071482903282e-05,1.207667585433873e-11
11862017,1.539810000000000e-05,5.205299999999982e-06,9.389219917999999e-01,1.404071482903282e-05,1.207667585433873e-11
11866113,1.539810000000000e-05,4.429400000000049e-06,9.394548899666666e-01,1.404071482903282e-05,1.207667585433873e-11
11870209,1.539810000000000e-05,5.748200000000041e-06,9.399888128333332e-01,1.404071482903282e-05,1.207667585433873e-11
11874305,1.539810000000000e-05,4.495100000000011e-06,9.405278485111110e-01,1.404071482903282e-05,1.207667585433873e-11
11878401,1.539810000000000e-05,4.677311111111180e-06,9.410614071666666e-01,1.404071482903282e-05,1.207667585433873e-11
11882497,1.539810000000000e-05,5.056888888888954e-06,9.415964184111112e-01,1.404071482903282e-05,1.207667585433873e-11
11886593,1.539810000000000e-05,4.976577777777839e-06,9.421310627777779e-01,1.404071482903282e-05,1.207667585433873e-11
11890689,1.539810000000000e-05,4.390133333333256e-06,9.426647419000000e-01,1.404071482903282e-05,1.207667585433873e-11
11894785,1.539810000000000e-05,4.576655555555537e-06,9.431998834222222e-01,1.404071482903282e-05,1.207667585433873e-11
11898881,1.539810000000000e-05,5.121744444444424e-06,9.437346481777777e-01,1.404071482903282e-05,1.207667585433873e-11
11902977,1.539810000000000e-05,4.520433333333345e-06,9.442687658777777e-01,1.404071482903282e-05,1.207667585433873e-11
11907073,1.539810000000000e-05,5.285888888888982e-06,9.448046909222223e-01,1.404071482903282e-05,1.207667585433873e-11
11911169,1.539810000000000e-05,4.588777777777761e-06,9.453446455111112e-01,1.404071482903282e-05,1.207667585433873e-11
11915265,1.539810000000000e-05,4.398866666666676e-06,9.458803023666668e-01,1.404071482903282e-05,1.207667585433873e-11
11919361,1.539810000000000e-05,4.469844444444384e-06,9.464153257333334e-01,1.404071482903282e-05,1.207667585433873e-11
11923457,1.539810000000000e-05,5.220688888888866e-06,9.469527232555556e-01,1.404071482903282e-05,1.207667585433873e-11
11927553,1.539810000000000e-05,5.011600000000174e-06,9.474963432666667e-01,1.404071482903282e-05,1.207667585433873e-11
11931649,1.539810000000000e-05,4.763011111111022e-06,9.480336408222221e-01,1.404071482903282e-05,1.207667585433873e-11
11935745,1.539810000000000e-05,4.443977777777823e-06,9.485713015999999e-01,1.404071482903282e-05,1.207667585433873e-11
11939841,1.539810000000000e-05,5.078533333333275e-06,9.491065823222223e-01,1.404071482903282e-05,1.207667585433873e-11
11943937,1.539810000000000e-05,5.418188888888995e-06,9.496418874555554e-01,1.404071482903282e-05,1.207667585433873e-11
11948033,1.539810000000000e-05,4.393688888888856e-06,9.501839263000001e-01,1.404071482903282e-05,1.207667585433873e-11
11952129,1.539810000000000e-05,4.368466666666610e-06,9.507210049777779e-01,1.404071482903282e-05,1.207667585433873e-11
11956225,1.539810000000000e-05,4.394888888888939e-06,9.512578862111111e-01,1.404071482903282e-05,1.207667585433873e-11
11960321,1.539810000000000e-05,4.946822222222196e-06,9.517948023555556e-01,1.404071482903282e-05,1.207667585433873e-11
11964417,1.539810000000000e-05,4.454444444444553e-06,9.523314042111112e-01,1.404071482903282e-05,1.207667585433873e-11
11968513,1.539810000000000e-05,4.844733333333345e-06,9.528683395222224e-01,1.404071482903282e-05,1.207667585433873e-11
11972609,1.539810000000000e-05,4.656966666666653e-06,9.534055072555557e-01,1.404071482903282e-05,1.207667585433873e-11
11976705,1.539810000000000e-05,5.480888888888908e-06,9.539449401777779e-01,1.404071482903282e-05,1.207667585433873e-11
11980801,1.539810000000000e-05,4.401777777777852e-06,9.544935864666668e-01,1.404071482903282e-05,1.207667585433873e-11
11984897,1.539810000000000e-05,4.348799999999995e-06,9.550319214333334e-01,1.404071482903282e-05,1.207667585433873e-11
11988993,1.539810000000000e-05,4.392744444444438e-06,9.555702094888888e-01,1.404071482903282e-05,1.207667585433873e-11
11993089,1.539810000000000e-05,5.029544444444317e-06,9.561087875222221e-01,1.404071482903282e-05,1.207667585433873e-11
11997185,1.539810000000000e-05,4.479255555555500e-06,9.566467128333334e-01,1.404071482903282e-05,1.207667585433873e-11
12001281,1.539810000000000e-05,4.557744444444434e-06,9.571857483444445e-01,1.404071482903282e-05,1.207667585433873e-11
12005377,1.539810000000000e-05,4.483933333333367e-06,9.577235699555556e-01,1.404071482903282e-05,1.207667585433873e-11
12009473,1.539810000000000e-05,4.816844444444426e-06,9.582619806333332e-01,1.404071482903282e-05,1.207667585433873e-11
12013569,1.539810000000000e-05,4.800366666666655e-06,9.587998290222222e-01,1.404071482903282e-05,1.207667585433873e-11
12017665,1.539810000000000e-05,4.410866666666648e-06,9.593386501444444e-01,1.404071482903282e-05,1.207667585433873e-11
